,detector,text_id,score,fp,pp
880,GPT2Detector,grs_fp_0.8_0.7_res_4,0.7335166931152344,0.8,0.7
881,GPT2Detector,grs_fp_0.8_0.8_res_3,0.0002791285514831,0.8,0.8
882,GPT2Detector,grs_fp_0.8_0.8_res_1,0.0001705884933471,0.8,0.8
883,GPT2Detector,grs_fp_0.8_0.8_res_0,0.0007408261299133,0.8,0.8
884,GPT2Detector,grs_fp_0.8_0.9_res_0,0.0004391074180603,0.8,0.9
885,GPT2Detector,grs_fp_0.8_0.8_res_4,0.0073857307434082,0.8,0.8
886,GPT2Detector,grs_fp_0.8_0.9_res_2,0.0003641843795776,0.8,0.9
887,GPT2Detector,grs_fp_0.8_0.9_res_1,0.0003423690795898,0.8,0.9
888,GPT2Detector,grs_fp_0.8_0.9_res_3,0.0001799464225769,0.8,0.9
889,GPT2Detector,grs_fp_0.8_1.0_res_1,0.0003946423530578,0.8,1.0
890,GPT2Detector,grs_fp_0.8_0.9_res_4,0.0025513768196105,0.8,0.9
891,GPT2Detector,grs_fp_0.8_1.0_res_2,0.000176727771759,0.8,1.0
892,GPT2Detector,grs_fp_0.8_1.0_res_0,0.0001711845397949,0.8,1.0
893,GPT2Detector,grs_fp_0.8_1.0_res_3,0.0004889965057373,0.8,1.0
894,GPT2Detector,grs_fp_0.8_1.0_res_4,0.0022279620170593,0.8,1.0
895,GPT2Detector,grs_fp_0.8_1.1_res_1,0.0002534985542297,0.8,1.1
896,GPT2Detector,grs_fp_0.8_1.1_res_0,0.0001981854438781,0.8,1.1
897,GPT2Detector,grs_fp_0.8_1.1_res_4,0.000387966632843,0.8,1.1
898,GPT2Detector,grs_fp_0.8_1.1_res_2,0.0001875758171081,0.8,1.1
899,GPT2Detector,grs_fp_0.8_1.1_res_3,0.000215470790863,0.8,1.1
900,GPT2Detector,grs_fp_0.8_1.2_res_0,0.0001934170722961,0.8,1.2
901,GPT2Detector,grs_fp_0.8_1.2_res_2,0.000335693359375,0.8,1.2
902,GPT2Detector,grs_fp_0.8_1.2_res_1,0.0001747012138366,0.8,1.2
903,GPT2Detector,grs_fp_0.8_1.2_res_4,0.0002455115318298,0.8,1.2
904,GPT2Detector,grs_fp_0.8_1.2_res_3,0.0003093481063842,0.8,1.2
905,GPT2Detector,grs_fp_0.8_1.3_res_0,0.0038956403732299,0.8,1.3
906,GPT2Detector,grs_fp_0.8_1.3_res_2,0.0003124475479125,0.8,1.3
907,GPT2Detector,grs_fp_0.8_1.3_res_1,0.0002639889717102,0.8,1.3
908,GPT2Detector,grs_fp_0.8_1.3_res_3,0.0001748204231262,0.8,1.3
909,GPT2Detector,grs_fp_0.8_1.3_res_4,0.0002064108848571,0.8,1.3
910,GPT2Detector,grs_fp_0.8_1.4_res_3,0.0002862811088562,0.8,1.4
911,GPT2Detector,grs_fp_0.8_1.4_res_0,0.0001762509346008,0.8,1.4
912,GPT2Detector,grs_fp_0.8_1.4_res_2,0.0002996921539306,0.8,1.4
913,GPT2Detector,grs_fp_0.8_1.4_res_1,0.0003336668014526,0.8,1.4
914,GPT2Detector,grs_fp_0.8_1.4_res_4,0.0769615769386291,0.8,1.4
915,GPT2Detector,grs_fp_0.8_1.5_res_0,0.0003774166107177,0.8,1.5
916,GPT2Detector,grs_fp_0.8_1.5_res_1,0.0001968741416931,0.8,1.5
917,GPT2Detector,grs_fp_0.8_1.5_res_2,0.0004065632820129,0.8,1.5
918,GPT2Detector,grs_fp_0.8_1.6_res_0,0.0003119707107543,0.8,1.6
919,GPT2Detector,grs_fp_0.8_1.5_res_4,0.0002506375312805,0.8,1.5
920,GPT2Detector,grs_fp_0.8_1.5_res_3,0.0002194046974182,0.8,1.5
921,GPT2Detector,grs_fp_0.8_1.6_res_1,0.000183880329132,0.8,1.6
922,GPT2Detector,grs_fp_0.8_1.6_res_2,0.0026150345802307,0.8,1.6
923,GPT2Detector,grs_fp_0.8_1.7_res_0,0.0003570318222045,0.8,1.7
924,GPT2Detector,grs_fp_0.8_1.6_res_3,0.0001787543296813,0.8,1.6
925,GPT2Detector,grs_fp_0.8_1.6_res_4,0.0003235340118408,0.8,1.6
926,GPT2Detector,grs_fp_0.8_1.7_res_1,0.000202476978302,0.8,1.7
927,GPT2Detector,grs_fp_0.8_1.7_res_2,0.0002866387367248,0.8,1.7
928,GPT2Detector,grs_fp_0.8_1.7_res_3,0.0003513097763061,0.8,1.7
929,GPT2Detector,grs_fp_0.8_1.7_res_4,0.7336740493774414,0.8,1.7
930,GPT2Detector,grs_fp_0.8_1.8_res_2,0.0003103017807006,0.8,1.8
931,GPT2Detector,grs_fp_0.8_1.8_res_1,0.0003490447998046,0.8,1.8
932,GPT2Detector,grs_fp_0.8_1.8_res_0,0.0001747012138366,0.8,1.8
933,GPT2Detector,grs_fp_0.8_1.8_res_3,0.0002599358558654,0.8,1.8
934,GPT2Detector,grs_fp_0.8_1.9_res_1,0.0003293752670288,0.8,1.9
935,GPT2Detector,grs_fp_0.8_1.9_res_0,0.0002334713935852,0.8,1.9
936,GPT2Detector,grs_fp_0.8_1.8_res_4,0.0484454631805419,0.8,1.8
937,GPT2Detector,grs_fp_0.8_1.9_res_3,0.0002775788307189,0.8,1.9
938,GPT2Detector,grs_fp_0.8_1.9_res_2,0.0002332329750061,0.8,1.9
939,GPT2Detector,grs_fp_0.8_2.0_res_3,0.000383973121643,0.8,2.0
940,GPT2Detector,grs_fp_0.8_2.0_res_0,0.0002591013908386,0.8,2.0
941,GPT2Detector,grs_fp_0.8_2.0_res_1,0.0001726150512695,0.8,2.0
942,GPT2Detector,grs_fp_0.8_1.9_res_4,0.0001947283744812,0.8,1.9
943,GPT2Detector,grs_fp_0.8_2.0_res_4,0.0001778006553649,0.8,2.0
944,GPT2Detector,grs_fp_0.8_2.0_res_2,0.0002949833869934,0.8,2.0
945,GPT2Detector,grs_fp_0.9_0.0_res_0,0.0060158371925354,0.9,0.0
946,GPT2Detector,grs_fp_0.9_0.0_res_1,0.0003234148025512,0.9,0.0
947,GPT2Detector,grs_fp_0.9_0.0_res_2,0.0002996921539306,0.9,0.0
948,GPT2Detector,grs_fp_0.9_0.0_res_3,0.0002335906028747,0.9,0.0
949,GPT2Detector,grs_fp_0.9_0.0_res_4,0.987163782119751,0.9,0.0
950,GPT2Detector,grs_fp_0.9_0.1_res_0,0.0002080798149108,0.9,0.1
951,GPT2Detector,grs_fp_0.9_0.1_res_3,0.0004773139953613,0.9,0.1
952,GPT2Detector,grs_fp_0.9_0.1_res_1,0.0003921389579772,0.9,0.1
953,GPT2Detector,grs_fp_0.9_0.1_res_2,0.0002112984657287,0.9,0.1
954,GPT2Detector,grs_fp_0.9_0.1_res_4,0.0022647380828857,0.9,0.1
955,GPT2Detector,grs_fp_0.9_0.2_res_2,0.0003634691238403,0.9,0.2
956,GPT2Detector,grs_fp_0.9_0.2_res_1,0.0002128481864929,0.9,0.2
957,GPT2Detector,grs_fp_0.9_0.2_res_0,0.1171321868896484,0.9,0.2
958,GPT2Detector,grs_fp_0.9_0.2_res_3,0.0003248453140258,0.9,0.2
959,GPT2Detector,grs_fp_0.9_0.2_res_4,0.0001707077026367,0.9,0.2
960,GPT2Detector,grs_fp_0.9_0.3_res_1,0.0001751780509948,0.9,0.3
961,GPT2Detector,grs_fp_0.9_0.3_res_0,0.0003304481506347,0.9,0.3
962,GPT2Detector,grs_fp_0.9_0.3_res_2,0.0002853274345397,0.9,0.3
963,GPT2Detector,grs_fp_0.9_0.4_res_0,0.3681601285934448,0.9,0.4
964,GPT2Detector,grs_fp_0.9_0.3_res_3,0.0002774596214294,0.9,0.3
965,GPT2Detector,grs_fp_0.9_0.3_res_4,0.8140771985054016,0.9,0.3
966,GPT2Detector,grs_fp_0.9_0.4_res_2,0.0003472566604614,0.9,0.4
967,GPT2Detector,grs_fp_0.9_0.4_res_1,0.0002362132072448,0.9,0.4
968,GPT2Detector,grs_fp_0.9_0.4_res_4,0.0001876950263977,0.9,0.4
969,GPT2Detector,grs_fp_0.9_0.4_res_3,0.0002201199531555,0.9,0.4
970,GPT2Detector,grs_fp_0.9_0.5_res_0,0.993176519870758,0.9,0.5
971,GPT2Detector,grs_fp_0.9_0.5_res_1,0.0004516243934631,0.9,0.5
972,GPT2Detector,grs_fp_0.9_0.5_res_2,0.000186264514923,0.9,0.5
973,GPT2Detector,grs_fp_0.9_0.5_res_3,0.00715172290802,0.9,0.5
974,GPT2Detector,grs_fp_0.9_0.5_res_4,0.9994612336158752,0.9,0.5
975,GPT2Detector,grs_fp_0.9_0.6_res_0,0.0001845955848693,0.9,0.6
976,GPT2Detector,grs_fp_0.9_0.6_res_3,0.0004808902740478,0.9,0.6
977,GPT2Detector,grs_fp_0.9_0.7_res_0,0.0001875758171081,0.9,0.7
978,GPT2Detector,grs_fp_0.9_0.6_res_2,0.0002821087837219,0.9,0.6
979,GPT2Detector,grs_fp_0.9_0.6_res_1,0.0002574324607849,0.9,0.6
980,GPT2Detector,grs_fp_0.9_0.6_res_4,0.0033632516860961,0.9,0.6
981,GPT2Detector,grs_fp_0.9_0.7_res_1,0.003605306148529,0.9,0.7
982,GPT2Detector,grs_fp_0.9_0.7_res_3,0.0001832842826843,0.9,0.7
983,GPT2Detector,grs_fp_0.9_0.7_res_2,0.000222623348236,0.9,0.7
984,GPT2Detector,grs_fp_0.9_0.8_res_1,0.000283658504486,0.9,0.8
985,GPT2Detector,grs_fp_0.9_0.7_res_4,0.0002134442329406,0.9,0.7
986,GPT2Detector,grs_fp_0.9_0.8_res_2,0.0002617239952087,0.9,0.8
987,GPT2Detector,grs_fp_0.9_0.8_res_0,0.0003212690353393,0.9,0.8
988,GPT2Detector,grs_fp_0.9_0.8_res_3,0.0002233386039733,0.9,0.8
989,GPT2Detector,grs_fp_0.9_0.8_res_4,0.9998277425765992,0.9,0.8
990,GPT2Detector,grs_fp_0.9_0.9_res_0,0.0002573132514953,0.9,0.9
991,GPT2Detector,grs_fp_0.9_0.9_res_2,0.0002757906913757,0.9,0.9
992,GPT2Detector,grs_fp_0.9_0.9_res_1,0.0003483295440673,0.9,0.9
993,GPT2Detector,grs_fp_0.9_0.9_res_3,0.00045907497406,0.9,0.9
994,GPT2Detector,grs_fp_0.9_0.9_res_4,0.9776350259780884,0.9,0.9
995,GPT2Detector,grs_fp_0.9_1.0_res_1,0.0003265142440795,0.9,1.0
996,GPT2Detector,grs_fp_0.9_1.0_res_0,0.0001962780952453,0.9,1.0
997,GPT2Detector,grs_fp_0.9_1.0_res_2,0.0003396272659301,0.9,1.0
998,GPT2Detector,grs_fp_0.9_1.0_res_3,0.0001843571662902,0.9,1.0
999,GPT2Detector,grs_fp_0.9_1.1_res_1,0.0002176165580749,0.9,1.1
1000,GPT2Detector,grs_fp_0.9_1.0_res_4,0.0001853108406066,0.9,1.0
1001,GPT2Detector,grs_fp_0.9_1.1_res_0,0.0004818439483642,0.9,1.1
1002,GPT2Detector,grs_fp_0.9_1.1_res_2,0.0002878308296203,0.9,1.1
1003,GPT2Detector,grs_fp_0.9_1.1_res_3,0.0002056956291198,0.9,1.1
1004,GPT2Detector,grs_fp_0.9_1.1_res_4,0.0001891255378723,0.9,1.1
1005,GPT2Detector,grs_fp_0.9_1.2_res_0,0.000170350074768,0.9,1.2
1006,GPT2Detector,grs_fp_0.9_1.2_res_1,0.0003302097320556,0.9,1.2
1007,GPT2Detector,grs_fp_0.9_1.2_res_4,0.0002112984657287,0.9,1.2
1008,GPT2Detector,grs_fp_0.9_1.2_res_2,0.0003953576087951,0.9,1.2
1009,GPT2Detector,grs_fp_0.9_1.2_res_3,0.0003994107246398,0.9,1.2
1010,GPT2Detector,grs_fp_0.9_1.3_res_1,0.0004017949104309,0.9,1.3
1011,GPT2Detector,grs_fp_0.9_1.3_res_2,0.0001918673515319,0.9,1.3
1012,GPT2Detector,grs_fp_0.9_1.3_res_0,0.0003114938735961,0.9,1.3
1013,GPT2Detector,grs_fp_0.9_1.3_res_3,0.0003224611282348,0.9,1.3
1014,GPT2Detector,grs_fp_0.9_1.3_res_4,0.0002849698066711,0.9,1.3
1015,GPT2Detector,grs_fp_0.9_1.4_res_0,0.0002916455268859,0.9,1.4
1016,GPT2Detector,grs_fp_0.9_1.4_res_2,0.0002632737159729,0.9,1.4
1017,GPT2Detector,grs_fp_0.9_1.4_res_1,0.0001911520957946,0.9,1.4
1018,GPT2Detector,grs_fp_0.9_1.4_res_3,0.0003160238265991,0.9,1.4
1019,GPT2Detector,grs_fp_0.9_1.5_res_1,0.0003408193588256,0.9,1.5
1020,GPT2Detector,grs_fp_0.9_1.4_res_4,0.00033700466156,0.9,1.4
1021,GPT2Detector,grs_fp_0.9_1.5_res_0,0.0002056956291198,0.9,1.5
1022,GPT2Detector,grs_fp_0.9_1.5_res_2,0.0003457069396972,0.9,1.5
1023,GPT2Detector,grs_fp_0.9_1.5_res_4,0.0006057024002075,0.9,1.5
1024,GPT2Detector,grs_fp_0.9_1.5_res_3,0.0003219842910766,0.9,1.5
1025,GPT2Detector,grs_fp_0.9_1.6_res_0,0.0003671646118164,0.9,1.6
1026,GPT2Detector,grs_fp_0.9_1.6_res_1,0.000432550907135,0.9,1.6
1027,GPT2Detector,grs_fp_0.9_1.6_res_2,0.0003471374511718,0.9,1.6
1028,GPT2Detector,grs_fp_0.9_1.6_res_3,0.0002341866493225,0.9,1.6
1029,GPT2Detector,grs_fp_0.9_1.6_res_4,0.0007631778717041,0.9,1.6
1030,GPT2Detector,grs_fp_0.9_1.7_res_3,0.0002569556236267,0.9,1.7
1031,GPT2Detector,grs_fp_0.9_1.8_res_0,0.0002856850624084,0.9,1.8
1032,GPT2Detector,grs_fp_0.9_1.7_res_1,0.000333547592163,0.9,1.7
1033,GPT2Detector,grs_fp_0.9_1.7_res_2,0.0003788471221923,0.9,1.7
1034,GPT2Detector,grs_fp_0.9_1.7_res_0,0.0015963912010192,0.9,1.7
1035,GPT2Detector,grs_fp_0.9_1.7_res_4,0.005618393421173,0.9,1.7
1036,GPT2Detector,grs_fp_0.9_1.8_res_1,0.000319480895996,0.9,1.8
1037,GPT2Detector,grs_fp_0.9_1.8_res_2,0.0001836419105529,0.9,1.8
1038,GPT2Detector,grs_fp_0.9_1.9_res_0,0.0003969073295593,0.9,1.9
1039,GPT2Detector,grs_fp_0.9_1.9_res_1,0.0002393126487731,0.9,1.9
1040,GPT2Detector,grs_fp_0.9_1.8_res_4,0.0002054572105407,0.9,1.8
1041,GPT2Detector,grs_fp_0.9_1.8_res_3,0.0003361701965332,0.9,1.8
1042,GPT2Detector,grs_fp_0.9_2.0_res_1,0.0003598928451538,0.9,2.0
1043,GPT2Detector,grs_fp_0.9_1.9_res_2,0.0003328323364257,0.9,1.9
1044,GPT2Detector,grs_fp_0.9_1.9_res_3,0.0002829432487487,0.9,1.9
1045,GPT2Detector,grs_fp_0.9_1.9_res_4,0.0001704692840576,0.9,1.9
1046,GPT2Detector,grs_fp_0.9_2.0_res_0,0.0002397894859313,0.9,2.0
1047,GPT2Detector,grs_fp_0.9_2.0_res_3,0.0003936886787414,0.9,2.0
1048,GPT2Detector,grs_fp_0.9_2.0_res_4,0.0002539753913879,0.9,2.0
1049,GPT2Detector,grs_fp_0.9_2.0_res_2,0.000273048877716,0.9,2.0
1050,GPT2Detector,grs_fp_1.0_0.0_res_0,0.0029359459877014,1.0,0.0
1051,GPT2Detector,grs_fp_1.0_0.0_res_2,0.0002688765525817,1.0,0.0
1052,GPT2Detector,grs_fp_1.0_0.0_res_1,0.0001716613769531,1.0,0.0
1053,GPT2Detector,grs_fp_1.0_0.0_res_3,0.0002030730247497,1.0,0.0
1054,GPT2Detector,grs_fp_1.0_0.1_res_1,0.0003055334091186,1.0,0.1
1055,GPT2Detector,grs_fp_1.0_0.0_res_4,0.0083853006362915,1.0,0.0
1056,GPT2Detector,grs_fp_1.0_0.1_res_0,0.0003086328506469,1.0,0.1
1057,GPT2Detector,grs_fp_1.0_0.1_res_2,0.0002579092979431,1.0,0.1
1058,GPT2Detector,grs_fp_1.0_0.1_res_3,0.0002098679542541,1.0,0.1
1059,GPT2Detector,grs_fp_1.0_0.2_res_1,0.0002201199531555,1.0,0.2
1060,GPT2Detector,grs_fp_1.0_0.2_res_0,0.0004404187202453,1.0,0.2
1061,GPT2Detector,grs_fp_1.0_0.1_res_4,0.0003986954689025,1.0,0.1
1062,GPT2Detector,grs_fp_1.0_0.2_res_2,0.0002620816230773,1.0,0.2
1063,GPT2Detector,grs_fp_1.0_0.2_res_4,0.0003550052642822,1.0,0.2
1064,GPT2Detector,grs_fp_1.0_0.2_res_3,0.0001969933509826,1.0,0.2
1065,GPT2Detector,grs_fp_1.0_0.3_res_0,0.000186264514923,1.0,0.3
1066,GPT2Detector,grs_fp_1.0_0.3_res_1,0.0001749396324157,1.0,0.3
1067,GPT2Detector,grs_fp_1.0_0.3_res_3,0.0004137158393859,1.0,0.3
1068,GPT2Detector,grs_fp_1.0_0.3_res_2,0.0002899765968322,1.0,0.3
1069,GPT2Detector,grs_fp_1.0_0.3_res_4,0.9956586360931396,1.0,0.3
1070,GPT2Detector,grs_fp_1.0_0.4_res_0,0.0002499222755432,1.0,0.4
1071,GPT2Detector,grs_fp_1.0_0.4_res_1,0.0004182457923889,1.0,0.4
1072,GPT2Detector,grs_fp_1.0_0.4_res_2,0.0002766251564025,1.0,0.4
1073,GPT2Detector,grs_fp_1.0_0.4_res_3,0.0002084374427795,1.0,0.4
1074,GPT2Detector,grs_fp_1.0_0.4_res_4,0.0001890063285827,1.0,0.4
1075,GPT2Detector,grs_fp_1.0_0.5_res_2,0.0002898573875427,1.0,0.5
1076,GPT2Detector,grs_fp_1.0_0.5_res_0,0.0001704692840576,1.0,0.5
1077,GPT2Detector,grs_fp_1.0_0.5_res_3,0.0003560781478881,1.0,0.5
1078,GPT2Detector,grs_fp_1.0_0.5_res_1,0.0002357363700866,1.0,0.5
1079,GPT2Detector,grs_fp_1.0_0.5_res_4,0.0005401968955993,1.0,0.5
1080,GPT2Detector,grs_fp_1.0_0.6_res_0,0.0001707077026367,1.0,0.6
1081,GPT2Detector,grs_fp_1.0_0.6_res_1,0.0002266764640808,1.0,0.6
1082,GPT2Detector,grs_fp_1.0_0.7_res_0,0.0001747012138366,1.0,0.7
1083,GPT2Detector,grs_fp_1.0_0.6_res_3,0.0001775622367858,1.0,0.6
1084,GPT2Detector,grs_fp_1.0_0.7_res_2,0.0002943873405456,1.0,0.7
1085,GPT2Detector,grs_fp_1.0_0.6_res_2,0.0003095865249633,1.0,0.6
1086,GPT2Detector,grs_fp_1.0_0.6_res_4,0.0028490424156188,1.0,0.6
1087,GPT2Detector,grs_fp_1.0_0.7_res_1,0.0002478957176208,1.0,0.7
1088,GPT2Detector,grs_fp_1.0_0.7_res_4,0.0001885294914245,1.0,0.7
1089,GPT2Detector,grs_fp_1.0_0.7_res_3,0.0002798438072204,1.0,0.7
1090,GPT2Detector,grs_fp_1.0_0.8_res_0,0.0003305673599243,1.0,0.8
1091,GPT2Detector,grs_fp_1.0_0.8_res_2,0.0009977221488952,1.0,0.8
1092,GPT2Detector,grs_fp_1.0_0.8_res_3,0.0003533363342285,1.0,0.8
1093,GPT2Detector,grs_fp_1.0_0.8_res_4,0.4400720000267029,1.0,0.8
1094,GPT2Detector,grs_fp_1.0_0.8_res_1,0.0001874566078186,1.0,0.8
1095,GPT2Detector,grs_fp_1.0_0.9_res_1,0.000308871269226,1.0,0.9
1096,GPT2Detector,grs_fp_1.0_0.9_res_0,0.0001710653305053,1.0,0.9
1097,GPT2Detector,grs_fp_1.0_0.9_res_3,0.0003658533096313,1.0,0.9
1098,GPT2Detector,grs_fp_1.0_0.9_res_2,0.0002155900001525,1.0,0.9
1099,GPT2Detector,grs_fp_1.0_0.9_res_4,0.0002097487449645,1.0,0.9
1100,GPT2Detector,grs_fp_1.0_1.0_res_1,0.0002087950706481,1.0,1.0
1101,GPT2Detector,grs_fp_1.0_1.0_res_0,0.0005223155021667,1.0,1.0
1102,GPT2Detector,grs_fp_1.0_1.0_res_2,0.0003460645675659,1.0,1.0
1103,GPT2Detector,grs_fp_1.0_1.0_res_3,0.0002508759498596,1.0,1.0
1104,GPT2Detector,grs_fp_1.0_1.0_res_4,0.0003381967544555,1.0,1.0
1105,GPT2Detector,grs_fp_1.0_1.1_res_2,0.0003018379211425,1.0,1.1
1106,GPT2Detector,grs_fp_1.0_1.1_res_0,0.0001993775367736,1.0,1.1
1107,GPT2Detector,grs_fp_1.0_1.1_res_1,0.0001731514930725,1.0,1.1
1108,GPT2Detector,grs_fp_1.0_1.1_res_3,0.0003520250320434,1.0,1.1
1109,GPT2Detector,grs_fp_1.0_1.1_res_4,0.0001698732376098,1.0,1.1
1110,GPT2Detector,grs_fp_1.0_1.2_res_0,0.000216782093048,1.0,1.2
1111,GPT2Detector,grs_fp_1.0_1.2_res_1,0.0001762509346008,1.0,1.2
1112,GPT2Detector,grs_fp_1.0_1.2_res_3,0.0002402663230895,1.0,1.2
1113,GPT2Detector,grs_fp_1.0_1.2_res_2,0.0002873539924621,1.0,1.2
1114,GPT2Detector,grs_fp_1.0_1.3_res_0,0.0003418922424316,1.0,1.3
1115,GPT2Detector,grs_fp_1.0_1.2_res_4,0.0002561211585998,1.0,1.2
1116,GPT2Detector,grs_fp_1.0_1.3_res_1,0.0003334283828735,1.0,1.3
1117,GPT2Detector,grs_fp_1.0_1.3_res_2,0.0003662109375,1.0,1.3
1118,GPT2Detector,grs_fp_1.0_1.3_res_3,0.0004375576972961,1.0,1.3
1119,GPT2Detector,grs_fp_1.0_1.4_res_0,0.0002440810203552,1.0,1.4
1120,GPT2Detector,grs_fp_1.0_1.3_res_4,0.0003474950790405,1.0,1.3
1121,GPT2Detector,grs_fp_1.0_1.4_res_1,0.000474214553833,1.0,1.4
1122,GPT2Detector,grs_fp_1.0_1.4_res_2,0.0002699494361877,1.0,1.4
1123,GPT2Detector,grs_fp_1.0_1.4_res_4,0.0002309679985046,1.0,1.4
1124,GPT2Detector,grs_fp_1.0_1.4_res_3,0.0002930760383605,1.0,1.4
1125,GPT2Detector,grs_fp_1.0_1.5_res_1,0.0003144741058349,1.0,1.5
1126,GPT2Detector,grs_fp_1.0_1.5_res_0,0.0003215074539184,1.0,1.5
1127,GPT2Detector,grs_fp_1.0_1.5_res_2,0.0002197623252868,1.0,1.5
1128,GPT2Detector,grs_fp_1.0_1.5_res_4,0.0001758933067321,1.0,1.5
1129,GPT2Detector,grs_fp_1.0_1.5_res_3,0.0001778006553649,1.0,1.5
1130,GPT2Detector,grs_fp_1.0_1.6_res_0,0.0002105832099914,1.0,1.6
1131,GPT2Detector,grs_fp_1.0_1.6_res_2,0.0001786351203918,1.0,1.6
1132,GPT2Detector,grs_fp_1.0_1.6_res_1,0.0002980828285217,1.0,1.6
1133,GPT2Detector,grs_fp_1.0_1.6_res_3,0.0003539323806762,1.0,1.6
1134,GPT2Detector,grs_fp_1.0_1.6_res_4,0.0002655386924743,1.0,1.6
1135,GPT2Detector,grs_fp_1.0_1.7_res_3,0.0002872347831726,1.0,1.7
1136,GPT2Detector,grs_fp_1.0_1.7_res_0,0.0002418160438537,1.0,1.7
1137,GPT2Detector,grs_fp_1.0_1.7_res_1,0.0003272294998168,1.0,1.7
1138,GPT2Detector,grs_fp_1.0_1.7_res_2,0.0002475380897521,1.0,1.7
1139,GPT2Detector,grs_fp_1.0_1.8_res_1,0.0001758933067321,1.0,1.8
1140,GPT2Detector,grs_fp_1.0_1.7_res_4,0.0002265572547912,1.0,1.7
1141,GPT2Detector,grs_fp_1.0_1.8_res_3,0.0002810359001159,1.0,1.8
1142,GPT2Detector,grs_fp_1.0_1.8_res_0,0.0003891587257385,1.0,1.8
1143,GPT2Detector,grs_fp_1.0_1.8_res_2,0.0001927018165588,1.0,1.8
1144,GPT2Detector,grs_fp_1.0_1.8_res_4,0.000170350074768,1.0,1.8
1145,GPT2Detector,grs_fp_1.0_1.9_res_0,0.0002462267875671,1.0,1.9
1146,GPT2Detector,grs_fp_1.0_1.9_res_1,0.0003584623336791,1.0,1.9
1147,GPT2Detector,grs_fp_1.0_1.9_res_4,0.0001912713050842,1.0,1.9
1148,GPT2Detector,grs_fp_1.0_1.9_res_2,0.0001748204231262,1.0,1.9
1149,GPT2Detector,grs_fp_1.0_2.0_res_1,0.0003646612167358,1.0,2.0
1150,GPT2Detector,grs_fp_1.0_1.9_res_3,0.0004418492317199,1.0,1.9
1151,GPT2Detector,grs_fp_1.0_2.0_res_0,0.0002186894416809,1.0,2.0
1152,GPT2Detector,grs_fp_1.0_2.0_res_3,0.0001729130744934,1.0,2.0
1153,GPT2Detector,grs_fp_1.0_2.0_res_2,0.0002405047416687,1.0,2.0
1154,GPT2Detector,grs_fp_1.0_2.0_res_4,0.0002810359001159,1.0,2.0
1155,CopyLeaks,grs_fp_0.0_0.0_res_2,1.0,0.0,0.0
1156,CopyLeaks,grs_fp_0.0_0.0_res_0,1.0,0.0,0.0
1157,CopyLeaks,grs_fp_0.0_0.1_res_4,1.0,0.0,0.1
1158,CopyLeaks,grs_fp_0.0_0.1_res_3,1.0,0.0,0.1
1159,CopyLeaks,grs_fp_0.0_0.0_res_1,1.0,0.0,0.0
1160,CopyLeaks,grs_fp_0.0_0.1_res_1,1.0,0.0,0.1
1161,CopyLeaks,grs_fp_0.0_0.0_res_3,1.0,0.0,0.0
1162,CopyLeaks,grs_fp_0.0_0.1_res_0,1.0,0.0,0.1
1163,CopyLeaks,grs_fp_0.0_0.0_res_4,1.0,0.0,0.0
1164,CopyLeaks,grs_fp_0.0_0.2_res_2,1.0,0.0,0.2
1165,CopyLeaks,grs_fp_0.0_0.1_res_2,1.0,0.0,0.1
1166,CopyLeaks,grs_fp_0.0_0.2_res_4,1.0,0.0,0.2
1167,CopyLeaks,grs_fp_0.0_0.3_res_1,1.0,0.0,0.3
1168,CopyLeaks,grs_fp_0.0_0.2_res_0,1.0,0.0,0.2
1169,CopyLeaks,grs_fp_0.0_0.2_res_1,1.0,0.0,0.2
1170,CopyLeaks,grs_fp_0.0_0.4_res_1,1.0,0.0,0.4
1171,CopyLeaks,grs_fp_0.0_0.2_res_3,1.0,0.0,0.2
1172,CopyLeaks,grs_fp_0.0_0.4_res_2,1.0,0.0,0.4
1173,CopyLeaks,grs_fp_0.0_0.3_res_0,1.0,0.0,0.3
1174,CopyLeaks,grs_fp_0.0_0.3_res_2,1.0,0.0,0.3
1175,CopyLeaks,grs_fp_0.0_0.4_res_3,1.0,0.0,0.4
1176,CopyLeaks,grs_fp_0.0_0.3_res_3,1.0,0.0,0.3
1177,CopyLeaks,grs_fp_0.0_0.3_res_4,1.0,0.0,0.3
1178,CopyLeaks,grs_fp_0.0_0.4_res_0,1.0,0.0,0.4
1179,CopyLeaks,grs_fp_0.0_0.5_res_0,1.0,0.0,0.5
1180,CopyLeaks,grs_fp_0.0_0.4_res_4,1.0,0.0,0.4
1181,CopyLeaks,grs_fp_0.0_0.5_res_2,1.0,0.0,0.5
1182,CopyLeaks,grs_fp_0.0_0.5_res_1,1.0,0.0,0.5
1183,CopyLeaks,grs_fp_0.0_0.5_res_3,1.0,0.0,0.5
1184,CopyLeaks,grs_fp_0.0_0.7_res_1,1.0,0.0,0.7
1185,CopyLeaks,grs_fp_0.0_0.6_res_1,1.0,0.0,0.6
1186,CopyLeaks,grs_fp_0.0_0.6_res_4,1.0,0.0,0.6
1187,CopyLeaks,grs_fp_0.0_0.6_res_2,1.0,0.0,0.6
1188,CopyLeaks,grs_fp_0.0_0.6_res_3,1.0,0.0,0.6
1189,CopyLeaks,grs_fp_0.0_0.7_res_2,1.0,0.0,0.7
1190,CopyLeaks,grs_fp_0.0_0.7_res_3,1.0,0.0,0.7
