detector,text_id,score
GPTZero,fp_-0.0_res_1,0.9977558223168834
GPTZero,fp_-0.0_res_0,0.9977558223168834
GPTZero,fp_-0.2_res_3,0.9977558223168834
GPTZero,fp_-0.2_res_0,0.9977558223168834
GPTZero,fp_-0.0_res_4,0.9977558223168834
GPTZero,fp_-0.2_res_2,0.9825825322814177
GPTZero,fp_-0.0_res_3,0.982932157729323
GPTZero,fp_-0.2_res_4,0.9973955738343495
GPTZero,fp_-0.0_res_2,0.7713612860287717
GPTZero,fp_-0.2_res_1,0.9973955738343495
GPTZero,fp_-0.4_res_1,0.5548272588068698
GPTZero,fp_-0.4_res_0,0.9977775103937533
GPTZero,fp_-0.4_res_2,0.7589185649704708
GPTZero,fp_-0.4_res_3,0.7589185649704708
GPTZero,fp_-0.6_res_0,0.9957527940105094
GPTZero,fp_-0.6_res_2,0.9977558223168834
GPTZero,fp_-0.4_res_4,0.9973955738343495
GPTZero,fp_-0.6_res_1,0.7556654060331734
GPTZero,fp_-0.6_res_3,0.9106245014028447
GPTZero,fp_-0.6_res_4,0.49385845219129265
GPTZero,fp_-0.8_res_0,0.9250629722921914
GPTZero,fp_-0.8_res_1,0.4444388531746531
GPTZero,fp_-0.8_res_2,0.9973955738343495
GPTZero,fp_-0.8_res_3,0.8234289035940133
GPTZero,fp_-1.0_res_0,0.6718980470824237
GPTZero,fp_-0.8_res_4,0.45964720910539236
GPTZero,fp_-1.0_res_1,0.4444388531746531
GPTZero,fp_-1.0_res_3,0.9977558223168834
GPTZero,fp_-1.0_res_4,0.6082287355928725
GPTZero,fp_-1.0_res_2,0.9977558223168834
GPTZero,fp_0.2_res_0,0.9977558223168834
GPTZero,fp_0.2_res_1,0.982932157729323
GPTZero,fp_0.2_res_2,1.0
GPTZero,fp_0.2_res_3,0.9973955738343495
GPTZero,fp_0.2_res_4,0.9977558223168834
GPTZero,fp_0.4_res_0,0.9977558223168834
GPTZero,fp_0.4_res_1,0.9134421713662071
GPTZero,fp_0.4_res_3,0.9977558223168834
GPTZero,fp_0.4_res_2,1.0
GPTZero,fp_0.6_res_0,0.9825825322814177
GPTZero,fp_0.4_res_4,0.982932157729323
GPTZero,fp_0.6_res_1,0.982932157729323
GPTZero,fp_0.6_res_2,1.0
GPTZero,fp_0.6_res_3,0.9973955738343495
GPTZero,fp_0.8_res_0,0.9825825322814177
GPTZero,fp_0.8_res_1,0.9977558223168834
GPTZero,fp_0.6_res_4,0.982932157729323
GPTZero,fp_0.8_res_4,0.5453254437869823
GPTZero,fp_0.8_res_2,0.8223915592028135
GPTZero,fp_0.8_res_3,0.6761725657506947
GPTZero,fp_1.0_res_0,0.4030438205195487
GPTZero,fp_1.0_res_3,0.4312740666331827
GPTZero,fp_1.0_res_2,0.6330536555118492
GPTZero,fp_1.0_res_1,1.0
GPTZero,fp_1.0_res_4,0.4372759856630824
GPTZero,fp_1.2_res_0,0.3902439024390244
GPTZero,fp_1.2_res_2,0.3559283199179716
GPTZero,fp_1.2_res_4,0.4030438205195487
GPTZero,fp_1.2_res_1,0.3230191378808282
GPTZero,fp_1.4_res_0,0.10517529215358933
GPTZero,fp_1.2_res_3,0.5548272588068698
GPTZero,fp_1.4_res_2,0.4318090154720122
GPTZero,fp_1.4_res_1,0.17610403932521562
GPTZero,fp_1.4_res_3,0.31453311258606614
GPTZero,fp_1.4_res_4,0.32928913670878984
GPTZero,fp_1.6_res_0,0.4048993503035467
GPTZero,fp_1.6_res_1,0.17766154884427196
GPTZero,fp_1.6_res_2,0.17394599047288214
GPTZero,fp_1.6_res_3,0.4092626683460905
GPTZero,fp_1.8_res_0,0.9004739336492892
GPTZero,fp_1.6_res_4,0.35203873706072897
GPTZero,fp_1.8_res_1,0.3516345459245676
GPTZero,fp_2.0_res_0,0.3377089254671849
GPTZero,fp_1.8_res_3,0.16832376105395483
GPTZero,fp_1.8_res_4,0.16925712761482667
GPTZero,fp_1.8_res_2,0.17962035292222595
GPTZero,fp_2.0_res_1,0.35271166601638704
GPTZero,fp_2.0_res_2,0.16925712761482667
GPTZero,fp_2.0_res_3,0.6718980470824237
GPTZero,fp_2.0_res_4,0.17360264296534691
