detector,text_id,score
GPTZero,def_p_16,0.9826080317224812
GPTZero,def_p_14,0.9977558223168834
GPTZero,def_p_1,0.9977558223168834
GPTZero,def_p_11,0.9973955738343495
GPTZero,def_p_15,0.9092670190856504
GPTZero,def_p_13,1.0
GPTZero,def_p_17,0.9977558223168834
GPTZero,def_p_12,0.9977558223168834
GPTZero,def_p_0,0.9977558223168834
GPTZero,def_p_10,0.9977775103937533
GPTZero,def_p_19,0.9820821274401206
GPTZero,def_p_4,0.9977558223168834
GPTZero,def_p_7,1.0
GPTZero,def_p_8,0.9977558223168834
GPTZero,def_p_2,1.0
GPTZero,def_p_18,0.9826080317224812
GPTZero,def_p_3,0.9977558223168834
GPTZero,def_p_6,0.9977775103937533
GPTZero,def_p_9,0.9973955738343495
GPTZero,def_p_5,0.9973955738343495
GPTZero,nltk_p_1,0.24507598931020458
GPTZero,nltk_p_10,0.21940653023948303
GPTZero,nltk_p_12,0.23412506059137175
GPTZero,nltk_p_14,0.4118811881188119
GPTZero,nltk_p_0,0.2150105708245243
GPTZero,nltk_p_13,0.4142011834319527
GPTZero,nltk_p_16,0.33986928104575165
GPTZero,nltk_p_17,0.3329161451814769
GPTZero,nltk_p_11,0.16832376105395483
GPTZero,nltk_p_15,0.053594623349440956
GPTZero,nltk_p_18,0.05233292404841257
GPTZero,nltk_p_2,0.23412506059137175
GPTZero,nltk_p_19,0.24428471058747228
GPTZero,nltk_p_4,0.07311650181009664
GPTZero,nltk_p_3,0.42489626556016596
GPTZero,nltk_p_5,0.15262299934950863
GPTZero,nltk_p_9,0.125231037489102
GPTZero,nltk_p_6,0.16809551771383832
GPTZero,nltk_p_8,0.33986928104575165
GPTZero,nltk_p_7,0.4444388531746531
GPTZero,tr_ar_p_0,0.9092670190856504
GPTZero,tr_ar_p_1,0.9250629722921914
GPTZero,tr_ar_p_10,0.9977558223168834
GPTZero,tr_ar_p_12,0.982932157729323
GPTZero,tr_ar_p_11,0.9092670190856504
GPTZero,tr_ar_p_14,0.9973955738343495
GPTZero,tr_ar_p_17,0.9977558223168834
GPTZero,tr_ar_p_16,0.982932157729323
GPTZero,tr_ar_p_13,0.982932157729323
GPTZero,tr_ar_p_15,0.6036507066806989
GPTZero,tr_ar_p_19,0.9825825322814177
GPTZero,tr_ar_p_18,1.0
GPTZero,tr_ar_p_3,0.982932157729323
GPTZero,tr_ar_p_4,0.9109374343376851
GPTZero,tr_ar_p_5,0.9104753354570073
GPTZero,tr_ar_p_6,0.9977558223168834
GPTZero,tr_ar_p_2,1.0
GPTZero,tr_ar_p_7,1.0
GPTZero,tr_chi_p_0,0.8223915592028135
GPTZero,tr_chi_p_1,0.9106245014028447
GPTZero,tr_ar_p_8,0.982251886615535
GPTZero,tr_ar_p_9,0.9977558223168834
GPTZero,tr_chi_p_10,0.915173930512831
GPTZero,tr_chi_p_12,0.9106245014028447
GPTZero,tr_chi_p_11,0.9104753354570073
GPTZero,tr_chi_p_13,0.9977558223168834
GPTZero,tr_chi_p_15,0.8234289035940133
GPTZero,tr_chi_p_18,1.0
GPTZero,tr_chi_p_17,0.9977558223168834
GPTZero,tr_chi_p_16,0.915630600561598
GPTZero,tr_chi_p_14,0.9977558223168834
GPTZero,tr_chi_p_19,0.9973955738343495
GPTZero,tr_chi_p_4,0.8235569534490451
GPTZero,tr_chi_p_3,1.0
GPTZero,tr_chi_p_5,0.9825825322814177
GPTZero,tr_chi_p_2,1.0
GPTZero,tr_chi_p_6,0.9977694266678765
GPTZero,tr_chi_p_7,1.0
GPTZero,tr_jap_p_0,0.982251886615535
GPTZero,tr_chi_p_8,0.9973955738343495
GPTZero,tr_chi_p_9,0.9825825322814177
GPTZero,tr_jap_p_10,0.982932157729323
GPTZero,tr_jap_p_12,0.9977558223168834
GPTZero,tr_jap_p_11,0.8223915592028135
GPTZero,tr_jap_p_13,0.9106245014028447
GPTZero,tr_jap_p_1,0.9973955738343495
GPTZero,tr_jap_p_14,0.9826080317224812
GPTZero,tr_jap_p_16,0.8235569534490451
GPTZero,tr_jap_p_17,0.828841068439312
GPTZero,tr_jap_p_15,0.8223915592028135
GPTZero,tr_jap_p_19,0.9973955738343495
GPTZero,tr_jap_p_18,1.0
GPTZero,tr_jap_p_3,1.0
GPTZero,tr_jap_p_2,1.0
GPTZero,tr_jap_p_4,0.8235569534490451
GPTZero,tr_jap_p_6,1.0
GPTZero,tr_jap_p_5,0.9973955738343495
GPTZero,tr_jap_p_7,1.0
GPTZero,tr_jap_p_8,0.9977775103937533
GPTZero,tr_jap_p_9,0.9825825322814177
GPTZero,tr_rus_p_0,0.9092670190856504
GPTZero,tr_rus_p_10,0.9977558223168834
GPTZero,tr_rus_p_11,0.9092670190856504
GPTZero,tr_rus_p_1,0.4448765242225371
GPTZero,tr_rus_p_12,0.982932157729323
GPTZero,tr_rus_p_14,0.9825825322814177
GPTZero,tr_rus_p_16,0.982932157729323
GPTZero,tr_rus_p_17,0.9977558223168834
GPTZero,tr_rus_p_13,0.982932157729323
GPTZero,tr_rus_p_15,0.6761725657506947
GPTZero,tr_rus_p_18,1.0
GPTZero,tr_rus_p_19,0.9825825322814177
GPTZero,tr_rus_p_2,1.0
GPTZero,tr_rus_p_4,0.982932157729323
GPTZero,tr_rus_p_3,0.982932157729323
GPTZero,tr_rus_p_5,0.9122259726882969
GPTZero,tr_rus_p_6,0.9977558223168834
GPTZero,tr_rus_p_7,1.0
GPTZero,tr_rus_p_8,0.982932157729323
GPTZero,tr_rus_p_9,0.9977558223168834
GPT2Detector,def_p_0,0.9998165965080261
GPT2Detector,def_p_15,0.9997853636741638
GPT2Detector,def_p_12,0.9998130202293396
GPT2Detector,def_p_13,0.9998218417167664
GPT2Detector,def_p_10,0.9998106360435486
GPT2Detector,def_p_11,0.9997974038124084
GPT2Detector,def_p_14,0.9998146891593933
GPT2Detector,def_p_1,0.9996094107627869
GPT2Detector,def_p_16,0.9998252987861633
GPT2Detector,def_p_17,0.9824897050857544
GPT2Detector,def_p_18,0.999794065952301
GPT2Detector,def_p_19,0.9984757304191589
GPT2Detector,def_p_2,0.9998267292976379
GPT2Detector,def_p_3,0.1552187204360962
GPT2Detector,def_p_4,0.9997993111610413
GPT2Detector,def_p_7,0.9998188614845276
GPT2Detector,def_p_5,0.9998260140419006
GPT2Detector,def_p_6,0.9998071789741516
GPT2Detector,nltk_p_0,0.0002612471580505371
GPT2Detector,nltk_p_1,0.00020831823348999023
GPT2Detector,def_p_9,0.9997865557670593
GPT2Detector,def_p_8,0.9994348883628845
GPT2Detector,nltk_p_10,0.0001824498176574707
GPT2Detector,nltk_p_16,0.000292360782623291
GPT2Detector,nltk_p_17,0.00035762786865234375
GPT2Detector,nltk_p_11,0.00034034252166748047
GPT2Detector,nltk_p_13,0.00028949975967407227
GPT2Detector,nltk_p_12,0.0002333521842956543
GPT2Detector,nltk_p_14,0.00024956464767456055
GPT2Detector,nltk_p_15,0.00019091367721557617
GPT2Detector,nltk_p_18,0.00019532442092895508
GPT2Detector,nltk_p_19,0.0003012418746948242
GPT2Detector,nltk_p_2,0.00031125545501708984
GPT2Detector,nltk_p_3,0.0003427267074584961
GPT2Detector,nltk_p_4,0.00023001432418823242
GPT2Detector,nltk_p_6,0.0002518296241760254
GPT2Detector,nltk_p_7,0.00027257204055786133
GPT2Detector,nltk_p_5,0.00027626752853393555
GPT2Detector,nltk_p_8,0.000385284423828125
GPT2Detector,tr_ar_p_11,0.9930852651596069
GPT2Detector,nltk_p_9,0.0002734065055847168
GPT2Detector,tr_ar_p_10,0.39014071226119995
GPT2Detector,tr_ar_p_0,0.7260570526123047
GPT2Detector,tr_ar_p_12,0.9454762935638428
GPT2Detector,tr_ar_p_1,0.9997919201850891
GPT2Detector,tr_ar_p_17,0.0002091526985168457
GPT2Detector,tr_ar_p_14,0.003705441951751709
GPT2Detector,tr_ar_p_13,0.00017660856246948242
GPT2Detector,tr_ar_p_15,0.029256045818328857
GPT2Detector,tr_ar_p_16,0.17442989349365234
GPT2Detector,tr_ar_p_19,0.00019091367721557617
GPT2Detector,tr_ar_p_3,0.00017082691192626953
GPT2Detector,tr_ar_p_18,0.7215244770050049
GPT2Detector,tr_ar_p_2,0.9943239688873291
GPT2Detector,tr_ar_p_5,0.9961360096931458
GPT2Detector,tr_ar_p_4,0.9966710209846497
GPT2Detector,tr_chi_p_1,0.9492457509040833
GPT2Detector,tr_ar_p_7,0.9571590423583984
GPT2Detector,tr_ar_p_6,0.005346894264221191
GPT2Detector,tr_chi_p_0,0.9354079961776733
GPT2Detector,tr_ar_p_9,0.9998169541358948
GPT2Detector,tr_ar_p_8,0.14100968837738037
GPT2Detector,tr_chi_p_12,0.10149097442626953
GPT2Detector,tr_chi_p_10,0.9650205373764038
GPT2Detector,tr_chi_p_14,0.8296331763267517
GPT2Detector,tr_chi_p_11,0.9992015957832336
GPT2Detector,tr_chi_p_13,0.9637850522994995
GPT2Detector,tr_chi_p_2,0.9998213648796082
GPT2Detector,tr_chi_p_17,0.14362198114395142
GPT2Detector,tr_chi_p_15,0.388485848903656
GPT2Detector,tr_chi_p_16,0.999440610408783
GPT2Detector,tr_chi_p_18,0.9990623593330383
GPT2Detector,tr_chi_p_19,0.3279452323913574
GPT2Detector,tr_chi_p_4,0.8072082996368408
GPT2Detector,tr_chi_p_3,0.982131838798523
GPT2Detector,tr_chi_p_7,0.9950748085975647
GPT2Detector,tr_chi_p_5,0.9998108744621277
GPT2Detector,tr_chi_p_8,0.10056716203689575
GPT2Detector,tr_chi_p_6,0.9998180270195007
GPT2Detector,tr_chi_p_9,0.9997959733009338
GPT2Detector,tr_jap_p_11,0.3982604742050171
GPT2Detector,tr_jap_p_0,0.9974405765533447
GPT2Detector,tr_jap_p_1,0.976798415184021
GPT2Detector,tr_jap_p_10,0.02535223960876465
GPT2Detector,tr_jap_p_13,0.00020700693130493164
GPT2Detector,tr_jap_p_12,0.012945294380187988
GPT2Detector,tr_jap_p_18,0.9997828602790833
GPT2Detector,tr_jap_p_15,0.9990115165710449
GPT2Detector,tr_jap_p_14,0.0009860992431640625
GPT2Detector,tr_jap_p_4,0.8437976837158203
GPT2Detector,tr_jap_p_17,0.00037360191345214844
GPT2Detector,tr_jap_p_16,0.9997043013572693
GPT2Detector,tr_jap_p_2,0.9889029860496521
GPT2Detector,tr_jap_p_19,0.024882972240447998
GPT2Detector,tr_jap_p_3,0.00017410516738891602
GPT2Detector,tr_jap_p_6,0.010628581047058105
GPT2Detector,tr_jap_p_5,0.14878958463668823
GPT2Detector,tr_jap_p_9,0.9998263716697693
GPT2Detector,tr_jap_p_7,0.5200541019439697
GPT2Detector,tr_jap_p_8,0.0001742243766784668
GPT2Detector,tr_rus_p_0,0.47618788480758667
GPT2Detector,tr_rus_p_1,0.9951978325843811
GPT2Detector,tr_rus_p_10,0.0007865428924560547
GPT2Detector,tr_rus_p_13,0.00035440921783447266
GPT2Detector,tr_rus_p_11,0.7406814694404602
GPT2Detector,tr_rus_p_12,0.052041053771972656
GPT2Detector,tr_rus_p_15,0.0018237829208374023
GPT2Detector,tr_rus_p_14,0.00017720460891723633
GPT2Detector,tr_rus_p_16,0.9988719820976257
GPT2Detector,tr_rus_p_3,0.0002194046974182129
GPT2Detector,tr_rus_p_6,0.0035310983657836914
GPT2Detector,tr_rus_p_18,0.8748341798782349
GPT2Detector,tr_rus_p_17,0.007889926433563232
GPT2Detector,tr_rus_p_2,0.8920231461524963
GPT2Detector,tr_rus_p_19,0.0030571818351745605
GPT2Detector,tr_rus_p_4,0.7972296476364136
GPT2Detector,tr_rus_p_5,0.8718584775924683
GPT2Detector,tr_rus_p_7,0.01152712106704712
GPT2Detector,tr_rus_p_8,0.0011047720909118652
GPT2Detector,tr_rus_p_9,0.999714195728302
Radar,def_p_13,0.9742463231086731
Radar,def_p_0,0.9855750799179077
Radar,def_p_10,0.9735509753227234
Radar,def_p_12,0.964874804019928
Radar,def_p_1,0.9874230623245239
Radar,def_p_15,0.9781188368797302
Radar,def_p_14,0.8890491724014282
Radar,def_p_11,0.9793117642402649
Radar,def_p_17,0.9893447160720825
Radar,def_p_16,0.9903183579444885
Radar,def_p_18,0.9676729440689087
Radar,def_p_7,0.9645201563835144
Radar,def_p_4,0.9695823192596436
Radar,def_p_19,0.9649989604949951
Radar,def_p_3,0.9837771654129028
Radar,def_p_2,0.973565936088562
Radar,def_p_6,0.9590340256690979
Radar,def_p_8,0.990863025188446
Radar,def_p_5,0.9654262661933899
Radar,def_p_9,0.9657627940177917
Radar,nltk_p_1,0.2819060683250427
Radar,nltk_p_10,0.3490760326385498
Radar,nltk_p_0,0.5259570479393005
Radar,nltk_p_13,0.4025634825229645
Radar,nltk_p_11,0.48517289757728577
Radar,nltk_p_12,0.12877316772937775
Radar,nltk_p_15,0.32431045174598694
Radar,nltk_p_14,0.04158908128738403
Radar,nltk_p_16,0.7247363328933716
Radar,nltk_p_17,0.3645707666873932
Radar,nltk_p_18,0.36636823415756226
Radar,nltk_p_19,0.23075439035892487
Radar,nltk_p_2,0.3872944116592407
Radar,nltk_p_3,0.34245026111602783
Radar,nltk_p_4,0.16559477150440216
Radar,nltk_p_5,0.3349549174308777
Radar,nltk_p_6,0.47062668204307556
Radar,nltk_p_7,0.39038291573524475
Radar,nltk_p_8,0.46860623359680176
Radar,nltk_p_9,0.08857966959476471
Radar,tr_ar_p_0,0.9194462895393372
Radar,tr_ar_p_1,0.9580983519554138
Radar,tr_ar_p_10,0.89256751537323
Radar,tr_ar_p_11,0.9178436398506165
Radar,tr_ar_p_12,0.8521918654441833
Radar,tr_ar_p_13,0.9448716640472412
Radar,tr_ar_p_14,0.5971494913101196
Radar,tr_ar_p_15,0.979490339756012
Radar,tr_ar_p_16,0.9848369359970093
Radar,tr_ar_p_17,0.9749573469161987
Radar,tr_ar_p_18,0.7498636841773987
Radar,tr_ar_p_19,0.6986076831817627
